"REF_DATE","GEO","DGUID","Age (2)","Highest certificate, diploma or degree (16)","Major field of study - Classification of Instructional Programs (CIP) 2021 (500)","Occupation - Unit group - National Occupational Classification (NOC) 2021 (821A)","Gender (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Women+","","0","units","0","","5.1.1.1.282.3","20","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Total - Gender","","0","units","0","","5.1.1.1.305.1","45","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Men+","","0","units","0","","5.1.1.1.305.2","35","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Women+","","0","units","0","","5.1.1.1.305.3","10","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Total - Gender","","0","units","0","","5.1.1.1.324.1","1515","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Men+","","0","units","0","","5.1.1.1.324.2","1205","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Women+","","0","units","0","","5.1.1.1.324.3","310","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Total - Gender","","0","units","0","","5.1.1.1.325.1","695","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Men+","","0","units","0","","5.1.1.1.325.2","675","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Women+","","0","units","0","","5.1.1.1.325.3","15","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.1.1.3.1","4747110","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","6.1.1.1.3.2","2464320","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","6.1.1.1.3.3","2282790","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Total - Gender","","0","units","0","","6.1.1.1.232.1","75280","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Men+","","0","units","0","","6.1.1.1.232.2","8575","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Women+","","0","units","0","","6.1.1.1.232.3","66700","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Total - Gender","","0","units","0","","6.1.1.1.233.1","775","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Men+","","0","units","0","","6.1.1.1.233.2","55","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Women+","","0","units","0","","6.1.1.1.233.3","720","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Total - Gender","","0","units","0","","6.1.1.1.239.1","22355","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Men+","","0","units","0","","6.1.1.1.239.2","2460","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Women+","","0","units","0","","6.1.1.1.239.3","19895","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Total - Gender","","0","units","0","","6.1.1.1.265.1","98735","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Men+","","0","units","0","","6.1.1.1.265.2","17045","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Women+","","0","units","0","","6.1.1.1.265.3","81690","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Total - Gender","","0","units","0","","6.1.1.1.282.1","1030","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Men+","","0","units","0","","6.1.1.1.282.2","790","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Women+","","0","units","0","","6.1.1.1.282.3","240","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Total - Gender","","0","units","0","","6.1.1.1.305.1","525","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Men+","","0","units","0","","6.1.1.1.305.2","320","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Women+","","0","units","0","","6.1.1.1.305.3","210","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Total - Gender","","0","units","0","","6.1.1.1.324.1","16805","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Men+","","0","units","0","","6.1.1.1.324.2","12105","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Women+","","0","units","0","","6.1.1.1.324.3","4700","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Total - Gender","","0","units","0","","6.1.1.1.325.1","6795","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Men+","","0","units","0","","6.1.1.1.325.2","6485","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Women+","","0","units","0","","6.1.1.1.325.3","310","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","7.1.1.1.3.1","7885715","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","7.1.1.1.3.2","4072740","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","7.1.1.1.3.3","3812970","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Total - Gender","","0","units","0","","7.1.1.1.232.1","123505","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Men+","","0","units","0","","7.1.1.1.232.2","11215","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Women+","","0","units","0","","7.1.1.1.232.3","112295","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Total - Gender","","0","units","0","","7.1.1.1.233.1","3630","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Men+","","0","units","0","","7.1.1.1.233.2","285","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Women+","","0","units","0","","7.1.1.1.233.3","3340","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Total - Gender","","0","units","0","","7.1.1.1.239.1","24200","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Men+","","0","units","0","","7.1.1.1.239.2","2660","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Women+","","0","units","0","","7.1.1.1.239.3","21540","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Total - Gender","","0","units","0","","7.1.1.1.265.1","135320","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Men+","","0","units","0","","7.1.1.1.265.2","16110","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Women+","","0","units","0","","7.1.1.1.265.3","119210","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Total - Gender","","0","units","0","","7.1.1.1.282.1","710","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Men+","","0","units","0","","7.1.1.1.282.2","495","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Women+","","0","units","0","","7.1.1.1.282.3","215","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Total - Gender","","0","units","0","","7.1.1.1.305.1","1835","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Men+","","0","units","0","","7.1.1.1.305.2","1345","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Women+","","0","units","0","","7.1.1.1.305.3","495","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Total - Gender","","0","units","0","","7.1.1.1.324.1","27175","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Men+","","0","units","0","","7.1.1.1.324.2","20905","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Women+","","0","units","0","","7.1.1.1.324.3","6270","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Total - Gender","","0","units","0","","7.1.1.1.325.1","13360","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Men+","","0","units","0","","7.1.1.1.325.2","12485","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Women+","","0","units","0","","7.1.1.1.325.3","870","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","8.1.1.1.3.1","727130","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","8.1.1.1.3.2","382170","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","8.1.1.1.3.3","344955","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Total - Gender","","0","units","0","","8.1.1.1.232.1","14325","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Men+","","0","units","0","","8.1.1.1.232.2","1630","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Women+","","0","units","0","","8.1.1.1.232.3","12695","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Total - Gender","","0","units","0","","8.1.1.1.233.1","240","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Men+","","0","units","0","","8.1.1.1.233.2","35","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Women+","","0","units","0","","8.1.1.1.233.3","205","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Total - Gender","","0","units","0","","8.1.1.1.239.1","2430","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Men+","","0","units","0","","8.1.1.1.239.2","305","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Women+","","0","units","0","","8.1.1.1.239.3","2125","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Total - Gender","","0","units","0","","8.1.1.1.265.1","17730","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Men+","","0","units","0","","8.1.1.1.265.2","3350","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Women+","","0","units","0","","8.1.1.1.265.3","14380","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Total - Gender","","0","units","0","","8.1.1.1.282.1","45","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Men+","","0","units","0","","8.1.1.1.282.2","40","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Total - Gender","","0","units","0","","8.1.1.1.305.1","145","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Men+","","0","units","0","","8.1.1.1.305.2","125","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Women+","","0","units","0","","8.1.1.1.305.3","15","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Total - Gender","","0","units","0","","8.1.1.1.324.1","2805","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Men+","","0","units","0","","8.1.1.1.324.2","2305","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Women+","","0","units","0","","8.1.1.1.324.3","495","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Total - Gender","","0","units","0","","8.1.1.1.325.1","1205","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Men+","","0","units","0","","8.1.1.1.325.2","1125","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Women+","","0","units","0","","8.1.1.1.325.3","80","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","9.1.1.1.3.1","615790","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","9.1.1.1.3.2","321390","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","9.1.1.1.3.3","294400","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Total - Gender","","0","units","0","","9.1.1.1.232.1","13125","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Men+","","0","units","0","","9.1.1.1.232.2","1025","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31301 Registered nurses and registered psychiatric nurses","Women+","","0","units","0","","9.1.1.1.232.3","12100","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Total - Gender","","0","units","0","","9.1.1.1.233.1","215","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Men+","","0","units","0","","9.1.1.1.233.2","25","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","31302 Nurse practitioners","Women+","","0","units","0","","9.1.1.1.233.3","185","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Total - Gender","","0","units","0","","9.1.1.1.239.1","2615","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Men+","","0","units","0","","9.1.1.1.239.2","170","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","32101 Licensed practical nurses","Women+","","0","units","0","","9.1.1.1.239.3","2450","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Total - Gender","","0","units","0","","9.1.1.1.265.1","14285","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Men+","","0","units","0","","9.1.1.1.265.2","1715","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","33102 Nurse aides, orderlies and patient service associates","Women+","","0","units","0","","9.1.1.1.265.3","12570","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Total - Gender","","0","units","0","","9.1.1.1.282.1","45","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Men+","","0","units","0","","9.1.1.1.282.2","35","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","40040 Commissioned police officers and related occupations in public protection services","Women+","","0","units","0","","9.1.1.1.282.3","10","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Total - Gender","","0","units","0","","9.1.1.1.305.1","70","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Men+","","0","units","0","","9.1.1.1.305.2","40","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","41310 Police investigators and other investigative occupations","Women+","","0","units","0","","9.1.1.1.305.3","25","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Total - Gender","","0","units","0","","9.1.1.1.324.1","2675","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Men+","","0","units","0","","9.1.1.1.324.2","1950","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42100 Police officers (except commissioned)","Women+","","0","units","0","","9.1.1.1.324.3","725","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Total - Gender","","0","units","0","","9.1.1.1.325.1","1275","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Men+","","0","units","0","","9.1.1.1.325.2","1220","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","42101 Firefighters","Women+","","0","units","0","","9.1.1.1.325.3","55","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","10.1.1.1.3.1","2422110","","","","0"
